Row Labels,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
AK47,-0.774955349,-0.307920452,-0.131758624,-0.14480967,-0.546915944,0.066007635,1.003319086,0.089816159,-0.00888952,-0.115746875,-0.342380646,-0.507317937,-0.278637476,0.130711328,-0.1015413,-0.457600138,-0.463487746,-0.695762354,-0.729111802,-0.886640301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AK48,-0.887473452,-0.886718965,-0.863362618,-0.831592631,-0.784940831,-0.686876975,-0.636083938,-0.614659705,-0.628986016,-0.602460544,-0.455699661,-0.265907901,-0.59977365,-0.696167253,-0.660433183,-0.425513684,-0.793164544,-0.742296357,-0.612753573,-0.38178253,-0.370630116,-0.758584494,-0.832377258,-0.732475836,-0.594184153,-0.529451657,-0.741952055,-0.825604358,-0.818314959,-0.775569713,-0.630740482,-0.805905263,-0.809440568,NA,NA,NA,NA,NA,NA,NA
AK49,-0.445981015,-0.185683077,0.324914675,0.285510097,0.025084774,0.439812289,-0.269922478,-0.174946529,-0.40095632,-0.477420856,-0.584943698,0.434777607,0.083577902,-0.226787793,-0.092295794,-0.241538155,-0.40451689,-0.413436925,-0.262240546,-0.657486549,-0.700706771,-0.503647899,-0.898836445,-0.849001901,-0.784746049,-0.847905159,-0.809634467,-0.8605101,-0.888595089,-0.721774597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AK50,-0.223203323,0.413373072,-0.332349666,-0.146449479,0.693684668,0.77602489,0.694713442,0.21171808,0.515308682,0.335677196,-0.139025269,-0.036682101,0.094897775,0.47008242,0.096489822,0.626501752,0.352644414,-0.07424738,-0.138251241,0.658971156,0.516889,0.237026443,-0.083849078,-0.2598589,-0.700987053,-0.494138236,-0.54646453,-0.39503045,-0.072825053,0.886497112,0.747552929,0.5819833,-0.003121445,-0.340182634,-0.183137072,-0.207289684,-0.775320866,NA,NA,NA
AK51,-0.136942286,-0.477370482,-0.351646647,-0.208398239,-0.414143566,-0.18174341,-0.196604415,-0.381724028,-0.216350922,-0.273195827,-0.566475188,-0.653122706,-0.607813934,-0.31137672,-0.526256327,-0.639765875,-0.473963208,-0.498090212,-0.212351482,0.080352745,-0.489303866,-0.734961913,-0.883021188,-0.827828442,-0.839723482,-0.866979302,-0.906173747,0.05455996,0.094727629,0.074986583,-0.079264445,NA,NA,NA,NA,NA,NA,NA,NA,NA
AK52,-0.759624288,-0.440719818,-0.16313972,-0.567338933,-0.80732259,-0.853643967,-0.650550383,-0.728432952,-0.788356738,-0.62093417,-0.906981373,-0.920398725,-0.872324347,-0.820517955,-0.773553609,-0.730801825,-0.655885125,-0.627674959,-0.544716482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AK53,-0.679410614,-0.573873474,-0.598857503,-0.805391755,-1.247343617,-0.257897324,-0.377475184,-0.471996606,0.135988124,1.042615157,0.218307497,-0.400665663,-0.520815779,-0.457475433,0.054929564,-0.677008463,-0.379704325,-0.34958983,-0.784045651,-0.644723409,-0.113312087,-0.445151089,-0.508090069,-0.720127864,-0.66106577,-0.689086133,-0.742147383,-0.248990865,-0.36215271,-0.511138244,-0.111391071,-0.646836845,-0.875477792,-0.770849241,-0.772212256,-0.564616636,-0.687116178,-0.3017587,NA,NA
AK54,-0.384912226,0.003229685,-0.056476569,-0.791407524,-0.577239486,-0.946160327,-0.882394993,0.711695994,0.988594497,-0.41694651,-0.497629121,-0.528916082,-0.510212259,-0.299865809,-1.092048075,-1.272305289,-1.219443441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AK55,0.167351122,-0.902657304,-0.853417411,-0.481782056,-0.045940987,-0.472769067,-0.306209392,-0.764402503,-0.696691813,-0.341477933,-0.579236707,-0.831565983,-0.850851628,-0.674924103,0.120613495,0.135622833,0.503719761,0.920549763,0.527866074,0.837430533,0.205608487,0.512711726,-0.261320905,-0.64888379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AK56,0.849685851,0.235090084,0.712508561,-0.288385006,-0.104500471,0.580968206,1.152785014,1.341414004,1.436715513,0.573917398,2.055140786,2.410552082,1.36572401,1.799623074,1.588856923,1.400618897,-0.064970045,-0.285214751,1.24368278,1.832879697,2.022446075,0.71872231,0.497665066,1.188118576,1.139023007,0.875294593,1.558642766,1.258068148,0.962383292,0.760963107,0.560511076,1.671250534,0.418636373,0.599955056,1.691507075,1.677127167,1.657230243,0.642238209,0.389848861,-0.041703377
AK57,2.223474088,0.055387815,1.319965564,1.674138994,0.36542937,0.96212478,0.167737495,-0.468649202,-0.635972949,-0.1775929,0.087871749,0.036101729,0.126194216,-0.431618676,-0.395185041,0.653445927,0.216240746,0.736011416,0.991585587,0.705143261,0.676463917,0.451829987,-0.375435903,-0.72470589,-0.64752735,0.701317966,1.166670185,0.332524546,-0.671333444,-0.522860422,-0.759892239,0.278192158,NA,NA,NA,NA,NA,NA,NA,NA
AK58,0.173622259,0.085648944,0.449373745,1.273953348,2.10464761,1.751252801,2.47256601,0.635085942,0.716243123,0.454469707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AK59,-0.702960309,0.875582905,-0.767561269,-0.632500441,-0.003103908,-0.154316869,-0.856893504,-0.281927873,1.17678275,-0.537493115,0.046308218,-0.147802532,-0.329054151,-0.895261165,-0.48029143,-0.912432948,-0.957641736,-0.876210955,-0.438377718,0.606462752,0.645636407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AK60,-0.757301153,-1.105487187,-0.680369321,-1.490416102,-1.73970612,-0.891605979,-1.623096194,-1.09415391,-0.798687754,-0.89149903,-1.445670468,-0.735973518,-1.414679744,-0.5271453,-1.03655883,-1.451066681,-0.349458296,0.501376372,-0.614342338,0.310204556,0.802730003,0.33806978,-0.606420063,0.097389637,0.269148018,-0.164851575,-0.851058561,-0.540635457,-0.699022373,-0.701504768,-0.77970692,-0.765152974,-0.314256884,-0.79491163,NA,NA,NA,NA,NA,NA
AL21,-2.405797396,-0.939300205,-0.297443897,-2.340444584,-2.613942464,-1.720236545,-1.698311188,-1.329083962,-1.670511673,-1.486079565,-1.633931032,-1.657035106,-1.752025681,-1.734070157,-0.923294149,-0.899465217,-0.924248327,-0.961053915,-0.969283916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL22,0.267824793,0.249307811,-1.310192828,-1.51960462,-1.509216073,-1.429090124,-1.657553702,-1.656213103,-1.612540919,-1.647231925,-1.638142255,-1.639600161,-0.867402722,-0.846310769,-0.850390444,-0.824217662,-0.837684758,-0.854620391,-0.87281709,-0.64853465,-0.672075818,-0.844574239,-0.779492019,-0.710243801,-0.683532939,-0.758374876,-0.750602457,-0.789794896,-0.777664427,-0.711179204,-0.795072514,-0.791638962,-0.819181587,-0.902213841,-0.858656481,-0.897631457,-0.280725938,-0.838398554,-0.912871253,-0.912166503
AL23,-0.511325825,-0.873650881,-1.012975938,-0.663657526,-1.248452064,0.241565578,0.20170892,1.602853158,1.450048402,1.298409765,0.673086606,3.564353487,3.017746112,1.896873587,-0.434564923,-0.653449453,-0.743692483,-0.801881702,-0.917880667,-0.900200344,-0.893135274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL24,1.438950624,1.277058132,1.220492569,-0.890570119,-0.844387667,-0.853874698,-0.815112233,-0.822862859,-0.859960409,-0.876521026,-0.85206429,-0.834509683,-0.884520237,-0.684553122,1.766757465,1.330718234,2.483134044,1.935442531,2.599234411,1.382657594,2.237022455,1.01423622,2.051574325,2.33940415,1.573488599,0.371330689,1.384253415,0.868964969,1.119520837,0.659031895,0.254701906,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL27,-0.322842129,0.954978299,-0.123801641,0.455252613,0.409853467,0.937833724,1.220546018,0.22538376,0.492798707,1.058873463,0.201067225,0.22066914,0.490629354,0.655722955,-0.16165117,-0.375737426,-0.411744816,-0.04792739,-0.424894088,0.271564794,-0.985778186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL28,-0.246155812,-0.971841694,-0.971232871,-0.91782422,-0.639133913,-0.237365912,-0.240315327,-0.225981372,-0.746578695,-0.811232709,-0.876559618,-0.819498071,-0.815866134,-0.708379657,-0.696608876,-0.731622693,-0.729314215,-0.702023271,-0.611023824,-0.494863225,-0.217299677,-0.311653737,-0.410969953,-0.381590348,-0.650811002,-0.758093016,-0.70118216,-0.850115075,-0.909920717,-0.91818529,-0.922249453,-0.889707087,-0.95529512,-0.933481532,-0.955281415,-0.952221173,-0.91394545,-0.925465759,-0.926878441,-0.718849867
AL29,-1.579095515,-1.428483972,-1.301695347,-1.039114351,-0.066433806,-0.749591301,-0.208275313,-0.282799577,0.374465073,0.336527675,-0.083570395,-0.107303891,-0.548371783,-0.606127595,-0.700507257,-0.628336657,-0.620378809,-0.600708592,-0.505475043,-0.429913941,-0.293936195,-0.681537291,-0.564472176,-0.340479325,-0.044612574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL30,0.467121044,0.395523101,0.173377198,-0.331600519,1.099452924,-0.360540459,-0.287722831,1.651309992,-0.388178052,-0.788201008,-0.634526893,-0.444805611,-0.54596189,-0.487878399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL31,0.330947332,0.073411613,0.357461404,0.788858607,-0.089024787,-0.759046157,-0.996302359,-0.908120881,-0.583338003,-0.578654414,-0.541240593,-0.582695358,-0.730838826,-0.736636611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL37,2.352220262,1.419837883,1.330984983,1.695757772,2.643584802,1.77181396,0.871685193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL38,-0.688730388,-0.637032671,-0.537930944,-0.274199511,0.429890007,0.45997324,0.885200553,1.071684642,0.01057286,-0.207284533,-0.286058473,-0.021792618,0.814033106,1.043446991,-0.006964729,-0.152814716,-0.359862501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL39,-0.624445697,-0.642451006,-0.576867835,-0.714979857,-0.788655826,-0.714913313,-0.845989595,-0.900082254,-0.851019713,-0.512194125,-0.5510731,-0.746448149,-0.799268518,-0.688922449,-0.63565397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL47,-0.783143448,-0.801586553,-0.754916183,-0.543903596,-0.52180186,-0.467602837,-0.62280061,-0.331977066,-0.817304002,-0.649394972,-0.318204588,-0.267170377,-0.29170997,1.103775205,0.77327704,0.657661153,-0.178437382,-0.318983227,-0.4337831,-0.296520328,-0.447025751,-0.249826062,-0.074194562,-0.231760748,-0.462958723,-0.276783901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL48,-0.806599628,-0.516675475,-0.685562406,-0.466910703,-0.330004306,-0.573461317,-0.618020053,-0.858516722,-0.90749264,-0.480396368,-0.706138402,-0.717743368,-0.544673333,-0.647695988,-0.636102878,-0.739156576,-0.945882176,-0.863769992,-0.813806083,-0.615313906,-0.525333003,-0.75712258,-0.727331188,-0.857996783,-0.802231202,-0.857997832,-0.778002186,-0.510413011,0.240203828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL49,-0.672923852,-0.737814303,-0.586422424,-0.64853714,-0.373779326,-0.049166153,-0.422416338,-0.167546624,0.263204358,-0.483003344,-0.67163341,-0.720324695,-0.642857128,-0.729639494,-0.674226937,-0.630318817,-0.282020144,-0.265574228,-0.182107144,-0.007002443,-0.29591302,0.279997671,-0.067721644,0.494950784,-0.149771441,0.131675615,-0.126577688,-0.107181169,-0.356449431,-0.205880082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL50,0.048799082,0.323329796,0.973848548,0.451483338,0.32591501,-0.219816415,0.240739402,0.462497092,0.810577452,1.769690979,0.815382077,0.01077359,-0.748744187,-0.610596671,-0.153552287,0.233604865,0.260090706,0.066118265,0.295290325,-0.238792842,-0.677998929,0.216488249,-0.438399996,-0.349066913,0.430889088,0.444657141,-0.131861288,-0.041827438,0.675773259,-0.146121776,-0.374664401,1.385668127,NA,NA,NA,NA,NA,NA,NA,NA
AL51,-0.645600277,-0.217043208,-0.424590669,-0.352467361,-0.261919539,-0.219327953,-0.397317548,-0.493712033,-0.624309254,-0.459681275,-0.242776751,-0.297880625,-0.462453328,-0.546608888,-0.426472547,-0.420508163,-0.435703073,0.466260111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL52,-0.436967142,-0.799856931,0.309618674,-0.203183854,0.679441813,0.450989253,0.642600641,-0.191713965,-0.468080233,-0.610519305,-0.555662779,-0.362973649,-0.46459351,-0.515350642,-0.666838267,-0.500915155,-0.357974163,-0.381666271,-0.513432556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL54,-0.592587589,-0.497632469,-0.697278917,-0.684198421,-0.672779819,-0.649338275,-0.576867998,-0.767398924,-0.76388055,-0.796266946,-0.6167315,-0.658698286,-0.068518296,0.518025934,0.640349405,0.106718019,-0.331320253,-0.442533679,-0.173025818,-0.247131032,0.128938692,-0.098059668,0.139734559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL55,-0.77269205,-0.684107524,-0.033902008,0.115163078,0.09060192,-0.095776594,0.251352705,0.903439606,0.867964649,0.863322661,2.331243122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL56,4.600180789,2.782557687,1.601147332,1.629112264,0.475526791,-0.255881792,0.495179838,1.983401313,1.219426832,1.229684247,1.374624017,0.526566952,0.420222546,0.307152449,1.159544368,1.866824241,1.150089004,0.077005654,0.567021295,1.422640878,1.830505317,2.536676316,1.973692482,2.704190489,0.245965577,0.222084992,0.032980914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL57,-0.011445562,1.290340686,-0.452565416,-0.709798349,-0.106202982,-0.840403683,0.390952324,0.94259621,1.139377745,0.577625144,1.033017417,0.978269434,0.335111862,-0.446592019,-0.7870399,-0.321023652,-0.486602973,-0.762071519,-0.200052087,-0.037364343,0.376835563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL58,-0.319037814,-0.322579902,-0.529577835,0.403170213,-0.358997953,-0.637044733,-0.423233904,-0.507841345,-0.291502113,-0.765814974,-0.45042276,-0.036967486,0.830468949,1.29457276,1.00620313,1.488431267,1.264334052,-0.36340923,-0.444180105,0.63594544,-0.480170272,-0.581405672,-0.723975072,-0.608599516,-0.384859574,-0.573380898,1.267304822,1.068457376,0.29187867,-0.356908773,-0.582293923,-0.523464143,-0.464385986,-0.43233582,-0.089915096,-0.392998605,-0.501059152,-0.444264795,-0.80899086,-0.78006061
AL59,-0.444383357,-0.726322865,-0.249540302,-0.211712729,-0.234785121,0.402231534,-0.405101955,-0.393713313,-0.567561176,-0.436434737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL60,0.237241621,-0.617043198,-0.588559635,-0.230342254,-0.90298669,-0.22734005,-0.653457955,-0.948477423,-0.855632396,-0.784771441,-0.584630943,0.11377556,-0.127123311,-0.840976578,0.042481817,-0.656230057,-0.833292594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL61,-0.270633702,-0.081647272,-0.270491839,0.469264415,-0.351910676,0.864046357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL62,0.214650704,0.042311838,0.093398367,-0.06952447,0.372966307,-0.02720917,-0.375314376,-0.455594482,-0.621105438,-0.468638439,-0.509976593,-0.61471934,0.141505694,-0.482523383,-0.504549906,-0.446625431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL66,-0.134548785,0.137955355,-0.007870333,-0.40364141,-0.227232417,0.006465988,-0.07815434,0.083219599,-0.082936342,-0.154547849,-0.202167539,-0.597051044,-0.60787403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL67,-0.374532396,-0.503251672,-0.488574728,-0.124259074,-0.111427137,-0.38677213,-0.486383722,-0.524018181,-0.490990532,-0.464211532,-0.854488804,-0.78736315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL68,-0.62978937,-0.745548206,-0.477417418,-0.743464476,-0.49672322,-0.633846872,-0.606219001,-0.615217901,-0.822687144,-0.142085316,-0.274591591,-0.43004729,-0.819976567,-0.654312441,-0.558632001,0.454469707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM26,-0.497777467,-0.662771205,-0.800554684,-0.853158599,-0.837519014,-0.881027687,-0.853464812,-0.905523432,-0.80413981,-0.822129527,-0.894214544,-0.845519904,-0.5968853,-0.501913751,-0.640119738,0.380670437,0.784688283,-0.19709652,-0.476527113,-0.696152513,-0.510775713,-0.368090059,-0.451351706,-0.249206355,-0.303113171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM27,4.290058821,3.540014315,0.943471121,0.020524908,1.515316114,2.157013107,1.756135319,1.372208481,1.019977083,0.543784383,0.295440747,0.049218085,-0.468129314,-0.297043333,0.00513922,-0.171203427,-0.204653836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM29,-0.516172266,-0.646348139,-0.786595605,-0.732036272,-0.619885607,-0.742697244,-0.737122419,-0.909084004,-0.704148784,-0.507409879,-0.676850391,-0.59780675,-0.487916293,-0.503518869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM38,1.638138329,3.612663945,3.370191898,4.817100813,0.77449002,0.787067097,1.296576181,1.456659564,1.122288562,0.27488148,1.381265174,1.448850744,-0.31912179,-0.009733919,-0.30742868,0.279841811,-0.271811863,-0.719353517,-0.511503167,-0.367800018,0.319831653,-0.493883858,0.225451764,-0.01197762,-0.321021578,-0.597723067,-0.430263855,0.086674418,-0.47087421,-0.30162785,-0.608696499,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM39,0.985793825,0.127362607,0.159549726,0.897382147,0.176695577,0.119315236,-0.013757793,0.264420289,0.211125284,0.365559468,0.191850889,0.23196829,0.213991514,0.016455336,-0.392513355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM40,-0.620231598,-0.49175906,-0.528253581,-0.626214339,-0.583801916,-0.553347968,-0.545275745,-0.617413441,-0.615223098,-0.570326851,-0.547927865,-0.518445193,-0.280351837,0.027348186,0.184720435,0.691712955,1.357446405,1.162780834,0.681469672,-0.2757819,-0.150026249,0.209433749,-0.121131916,-0.260639282,-0.433639745,-0.373390095,-0.113400938,-0.248273833,-0.279893393,0.038911943,-0.379320028,-0.468304359,-0.326398673,-0.010284575,-0.149031101,0.620208192,-0.194828777,0.105381607,-0.24990611,-0.460964386
AM41,-0.729604944,0.443607957,-0.221372441,-0.610767825,-0.187233996,-0.269200947,-0.409438948,-0.216094012,-0.027543687,-0.422841198,-0.727815546,-0.62079024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM48,-0.044356769,-0.739525859,-0.687783261,-0.720922293,-0.665033087,-0.671593265,-0.675679099,0.132276563,-0.173371685,0.466193065,-0.801465779,-0.71552012,-0.774693132,-0.784763268,-0.754243782,-0.836509684,-0.763411865,-0.724427126,-0.748101253,-0.243838959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM49,-0.604519514,-0.064417202,-0.36568294,-0.661809871,-0.666077781,-0.740823882,-0.631128748,-0.645633746,-0.668826239,-0.675757374,-0.658316973,-0.77523881,-0.657880301,-0.707323111,-0.8369345,-0.608881127,-0.533991339,-0.662085071,-0.475040621,-0.208412502,-0.801053499,0.139394008,0.131213382,-0.515980543,-0.656004181,-0.500381101,-0.632374772,-0.64154872,-0.97993948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM50,-0.002463518,-0.156683125,0.019487718,-0.001396124,0.027266441,0.240037444,0.161458803,0.338020205,-0.167664817,-0.267388762,-0.475759883,-0.238747595,-0.555678322,-0.496156049,-0.535504748,-0.239163456,-0.514162826,-0.474955599,-0.483160155,-0.386453202,-0.661277329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM51,0.263180245,0.626774347,1.24625901,1.04604874,0.671943262,-1.081353028,-1.600081736,-0.802912209,2.051118204,0.199966357,0.489845877,1.464106577,0.008612679,0.746920155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM52,-0.298772649,-0.639051445,-0.646914422,-0.820607302,-0.811903972,-0.685513835,-0.485410263,-0.303567587,0.037038583,0.041070558,-0.400006295,-0.261167109,-0.486613743,-0.427888364,-0.701839719,-0.539795347,-0.704021221,-0.52146924,-0.717464935,-0.44176645,-0.737923086,-0.735960549,-0.513373808,-0.109437383,0.129825006,1.138873017,0.899232618,0.469442944,-0.012466669,0.079924067,0.232771636,0.155005158,0.223112536,0.740603152,0.432327725,-0.073953195,-0.218586218,-0.378201588,NA,NA
AM53,-0.556069521,-0.406944803,0.368201505,0.717902226,0.725510394,-0.071937055,-0.651210918,-0.546594095,-0.454209005,0.268013179,0.039514986,0.293620776,-0.16545717,0.092558533,0.234472647,0.093502277,0.126061362,-0.477394626,-0.407250272,0.466122231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM55,-0.434872482,-0.210193107,-0.120075014,-0.103516793,-0.099394839,0.551741684,0.374693718,-0.262747192,-0.458159136,-0.190094181,-0.181057807,-0.218271065,0.057138049,0.439163569,0.079148781,0.735340883,1.35770035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM56,-0.743159807,-0.696883448,-0.676013646,-0.610462109,-0.690332446,-0.667621835,-0.692626549,-0.770012358,-0.547775828,-0.792126888,-0.844689268,-0.755591638,-0.893949568,-0.819852395,-0.666926315,-0.559477636,-0.421192703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM57,-0.859787682,-1.021912918,-0.728107022,-0.10206177,0.777901218,0.703180937,-0.279784642,0.791587613,2.153349341,0.97194282,0.410187085,-0.597499243,-0.832823909,-0.548422446,-0.175774216,-0.998456279,-0.408870015,-0.697978776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM58,0.01496256,1.781959278,2.09029782,0.650838861,1.550644791,0.431785467,1.670914854,2.141360803,1.093632406,0.312583747,0.395217943,1.421116543,0.837549733,0.398377689,1.576455276,1.632288542,-0.152147928,0.093132113,0.879323504,0.86088368,-0.179738998,0.208164383,-0.074792165,-0.824702567,-0.030598911,0.484264952,1.10874451,0.16308897,0.406419695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM59,-0.533962253,-0.677998553,-0.257763014,-0.224736458,-0.072171722,-0.206970316,0.409133994,0.157253024,0.225256499,0.027327195,0.153433219,-0.287258919,0.440409907,0.643598034,0.717949552,0.934741098,0.612850559,0.273036998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM60,-0.125090415,0.1684937,0.371657973,-0.0795572,0.39068326,-0.051569131,-0.23946063,0.234289524,-0.247416165,-0.389291971,-0.642454238,0.017338285,-0.320562153,0.454302015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM61,-0.917728629,-0.904784995,-0.862517355,-0.75216613,-0.860818243,-0.796174078,-0.928813366,-0.902896799,-0.892947446,-0.89648246,-0.668461404,-0.749969211,-0.301976393,-0.232676956,-0.665862165,-0.581251967,-0.110027846,-0.079624464,-0.32164288,-0.469778427,-0.341335489,-0.823923813,-0.758414395,-0.681298431,-0.747034034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM62,-1.229537516,-0.657586082,0.293028192,-0.74077079,-0.544480741,-0.322274167,-0.023136979,-0.233680893,-0.186672491,-0.30276444,0.256808126,0.52026292,-0.283300745,-0.591494869,-0.402397546,-0.777725936,-0.644321774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM63,-0.304011582,-0.464826637,-0.000648524,-0.273819907,-0.395648274,-0.790953827,0.044970827,0.323558982,-0.193995929,0.079492828,-0.306660936,-0.603310326,-0.195073554,0.181849412,0.453714881,0.426542948,-0.136986514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AM67,-0.733309322,-0.726886723,-0.799631934,-0.886754208,-0.90897903,-0.904566408,-0.804119606,-0.782546105,-0.681617001,-0.736183996,-0.769521547,-0.724381571,-0.881465652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
